,Unnamed: 0,checking?,solute,solute SMILES,computed CAS,computed IUPAC,solvent,solvent SMILES,pka,ref
802,802,,1580000-57-2,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC=C(C=C3)C4=CSC=N4,OS-3-106,"N-[4-[4-(2-methoxyphenyl)piperazin-1-yl]butyl]-4-(1,3-thiazol-4-yl)benzamide",MeCN,CC#N,24.03,Ejoc202001649-sup-00001-misc_information.pdf
803,803,,1535-92-8,C1(=C(C(=C(C(=C1F)F)F)F)F)NC2=C(C(=C(C(=C2F)F)F)F)F,1535-92-8,"2,3,4,5,6-pentafluoro-N-(2,3,4,5,6-pentafluorophenyl)aniline",MeCN,CC#N,23.98,Ejoc202001649-sup-00001-misc_information.pdf
804,804,,"3,5-F2-C6H3-CH2-Tf",no matches,-,-,MeCN,CC#N,23.96,Ejoc202001649-sup-00001-misc_information.pdf
805,805,T,205-94-7,C1=CC=C2C3=C4C(C2=C1)C5=CC=CC=C5C4=CC=C3,205-94-7,fluoradene,MeCN,CC#N,23.92,Ejoc202001649-sup-00001-misc_information.pdf
806,806,,489-98-5,C1=C(C=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])[N+](=O)[O-],489-98-5,"2,4,6-trinitroaniline",MeCN,CC#N,23.87,Ejoc202001649-sup-00001-misc_information.pdf
807,807,T,349-58-6,C1=C(C=C(C=C1C(F)(F)F)O)C(F)(F)F,349-58-6,"3,5-bis(trifluoromethyl)phenol",MeCN,CC#N,23.8,Ejoc202001649-sup-00001-misc_information.pdf
808,808,,193686-70-3,C1=CC=C2C(=C1)C=C(N2)[N+](=O)[O-],60544-75-4,2-nitro-1H-indole,MeCN,CC#N,23.64,Ejoc202001649-sup-00001-misc_information.pdf
809,809,T,3002-30-0,COC(=O)C1C2=CC=CC=C2C3=CC=CC=C13,3002-30-0,methyl 9H-fluorene-9-carboxylate,MeCN,CC#N,23.54,Ejoc202001649-sup-00001-misc_information.pdf
810,810,T,64-19-7,CC(=O)O,64-19-7,acetic acid,MeCN,CC#N,23.5,Ejoc202001649-sup-00001-misc_information.pdf
811,811,,80588-40-5,no matches,-,-,MeCN,CC#N,23.22,Ejoc202001649-sup-00001-misc_information.pdf
812,812,,73622-52-3,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,23.19,Ejoc202001649-sup-00001-misc_information.pdf
813,813,,110-44-1,CC=CC=CC(=O)O,22500-92-1,"hexa-2,4-dienoic acid",MeCN,CC#N,22.97,Ejoc202001649-sup-00001-misc_information.pdf
814,814,T,1582-05-4,CCOC(=O)C(C1=C(C(=C(C(=C1F)F)F)F)F)C(=O)OCC,1582-05-4,"diethyl 2-(2,3,4,5,6-pentafluorophenyl)propanedioate",MeCN,CC#N,22.88,Ejoc202001649-sup-00001-misc_information.pdf
815,815,,88-75-5,C1=CC=C(C(=C1)[N+](=O)[O-])O,88-75-5,2-nitrophenol,MeCN,CC#N,22.85,Ejoc202001649-sup-00001-misc_information.pdf
816,816,,434957-15-0,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)CS(=O)(=O)C(F)(F)F,434957-15-0,"1,3-bis(trifluoromethyl)-5-(trifluoromethylsulfonylmethyl)benzene",MeCN,CC#N,22.84,Ejoc202001649-sup-00001-misc_information.pdf
817,817,,58432-44-3,no matches,-,-,MeCN,CC#N,22.8,Ejoc202001649-sup-00001-misc_information.pdf
818,818,,302-79-4,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,3555-80-4,"3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",MeCN,CC#N,22.78,Ejoc202001649-sup-00001-misc_information.pdf
819,819,,4770-03-0,C1=CC=C2C(=C1)C(=CN2)[N+](=O)[O-],4770-03-0,3-nitro-1H-indole,MeCN,CC#N,22.77,Ejoc202001649-sup-00001-misc_information.pdf
820,820,,778-36-9,C1(=C(C(=C(C(=C1F)F)S(=O)(=O)N)F)F)F,778-36-9,"2,3,4,5,6-pentafluorobenzenesulfonamide",MeCN,CC#N,22.27,Ejoc202001649-sup-00001-misc_information.pdf
821,821,,52345-34-3,no matches,-,-,MeCN,CC#N,21.94,Ejoc202001649-sup-00001-misc_information.pdf
822,822,,213542-80-4,no matches,-,-,MeCN,CC#N,21.92,Ejoc202001649-sup-00001-misc_information.pdf
823,823,T,65-85-0,C1=CC=C(C=C1)C(=O)O,65-85-0,benzoic acid,MeCN,CC#N,21.5,Ejoc202001649-sup-00001-misc_information.pdf
824,824,,36375-81-2,CCC(=O)C1=C(C=C(C=C1)Br)N,36372-62-0,1-(2-amino-4-bromophenyl)propan-1-one,MeCN,CC#N,21.37,Ejoc202001649-sup-00001-misc_information.pdf
825,825,T,1529-40-4,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,1529-40-4,9H-fluorene-9-carbonitrile,MeCN,CC#N,21.35,Ejoc202001649-sup-00001-misc_information.pdf
826,826,,72-48-0,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O,72-48-0,"1,2-dihydroxyanthracene-9,10-dione",MeCN,CC#N,21.23,Ejoc202001649-sup-00001-misc_information.pdf
827,827,,42254-09-1,CCOC1=CC=C(C=C1)N2C(=O)C3=C(NC2=S)NN=C3,-,"5-(4-ethoxyphenyl)-6-sulfanylidene-1,7-dihydropyrazolo[3,4-d]pyrimidin-4-one",MeCN,CC#N,21.1,Ejoc202001649-sup-00001-misc_information.pdf
828,828,,42238-34-6,CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)OC(C)(C)C,-,"ethyl 2-[(2-methylpropan-2-yl)oxycarbonylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",MeCN,CC#N,21.09,Ejoc202001649-sup-00001-misc_information.pdf
829,829,,4-CF3-C6F4-CH2-Tf,CCCOC(=O)CC1=CC=C(C=C1)CC(C)C,92729-55-0,propyl 2-[4-(2-methylpropyl)phenyl]acetate,MeCN,CC#N,21.02,Ejoc202001649-sup-00001-misc_information.pdf
830,830,T,1/2/78,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O,1/2/78,"1,1,1,3,3,3-hexafluoro-2-(trifluoromethyl)propan-2-ol",MeCN,CC#N,20.5,Ejoc202001649-sup-00001-misc_information.pdf
831,831,,80588-46-1,no matches,-,-,MeCN,CC#N,20.39,Ejoc202001649-sup-00001-misc_information.pdf
832,832,,42238-36-8,CN(C)CCNCC(=O)N1C2=CC=CC=C2SC3=CC=CC=C31,93995-89-2,2-[2-(dimethylamino)ethylamino]-1-phenothiazin-10-ylethanone,MeCN,CC#N,20.36,Ejoc202001649-sup-00001-misc_information.pdf
833,833,T,118-79-6,C1=C(C=C(C(=C1Br)O)Br)Br,118-79-6,"2,4,6-tribromophenol",MeCN,CC#N,20.34,Ejoc202001649-sup-00001-misc_information.pdf
834,834,T,1213-77-0,CC1=C(C(=C(C(=C1C#N)C#N)C#N)C#N)C#N,1213-77-0,"6-methylbenzene-1,2,3,4,5-pentacarbonitrile",MeCN,CC#N,20.14,Ejoc202001649-sup-00001-misc_information.pdf
835,835,,64934-69-6,CC1=[N+](C(NC1(C)C)(C)C)[O-],64934-83-4,"2,2,4,5,5-pentamethyl-3-oxido-1H-imidazol-3-ium",MeCN,CC#N,20.13,Ejoc202001649-sup-00001-misc_information.pdf
836,836,T,769-39-1,C1=C(C(=C(C(=C1F)F)O)F)F,769-39-1,"2,3,5,6-tetrafluorophenol",MeCN,CC#N,20.1,Ejoc202001649-sup-00001-misc_information.pdf
837,837,T,771-61-9,C1(=C(C(=C(C(=C1F)F)F)F)F)O,771-61-9,"2,3,4,5,6-pentafluorophenol",MeCN,CC#N,20.1,Ejoc202001649-sup-00001-misc_information.pdf
838,838,,64934-68-5,no matches,-,-,MeCN,CC#N,20.07,Ejoc202001649-sup-00001-misc_information.pdf
839,839,,38727-34-3,CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,38727-55-8,"ethyl 2-(N-(2-chloroacetyl)-2,6-diethylanilino)acetate",MeCN,CC#N,19.87,Ejoc202001649-sup-00001-misc_information.pdf
840,840,T,5386-30-1,C12=C(C(=C(C(=C1O)F)F)F)C(=C(C(=C2F)F)F)F,5386-30-1,"2,3,4,5,6,7,8-heptafluoronaphthalen-1-ol",MeCN,CC#N,19.7,Ejoc202001649-sup-00001-misc_information.pdf
841,841,,133213-11-3,NC1=C(C=C(C=C1[S](F)(=O)=O)[S](F)(=O)=O)[S](F)(=O)=O,-,-,MeCN,CC#N,19.66,Ejoc202001649-sup-00001-misc_information.pdf
842,842,,62325-38-6,no matches,-,-,MeCN,CC#N,19.32,Ejoc202001649-sup-00001-misc_information.pdf
843,843,,1269510-74-8,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,19.2,Ejoc202001649-sup-00001-misc_information.pdf
844,844,T,63264-80-2,C1(C2=C(C3=C1C(=C(C(=C3F)F)F)F)C(=C(C(=C2F)F)F)F)C4=C(C(=C(C(=C4F)F)F)F)F,63264-80-2,"1,2,3,4,5,6,7,8-octafluoro-9-(2,3,4,5,6-pentafluorophenyl)-9H-fluorene",MeCN,CC#N,18.87,Ejoc202001649-sup-00001-misc_information.pdf
845,845,T,727-49-1,C12=C(C(=C(C(=C1F)O)F)F)C(=C(C(=C2F)F)F)F,727-49-1,"1,3,4,5,6,7,8-heptafluoronaphthalen-2-ol",MeCN,CC#N,18.5,Ejoc202001649-sup-00001-misc_information.pdf
846,846,,2249843-76-1,CCN(CC)C(=O)N(C)N=O,50285-72-8,"1,1-diethyl-3-methyl-3-nitrosourea",MeCN,CC#N,18.45,Ejoc202001649-sup-00001-misc_information.pdf
847,847,,92916-62-6,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC(=C2)Cl)OC,929626-16-4,"2-(3-chloro-5-methoxyphenyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",MeCN,CC#N,18.25,Ejoc202001649-sup-00001-misc_information.pdf
848,848,,42238-35-7,C1=C(C=C(C=C1N)Br)C(=O)O,42237-85-4,3-amino-5-bromobenzoic acid,MeCN,CC#N,18.13,Ejoc202001649-sup-00001-misc_information.pdf
849,849,T,2894-87-3,C1(=C(C(=C(C(=C1F)F)O)F)F)C2=C(C(=C(C(=C2F)F)F)F)F,2894-87-3,"2,3,5,6-tetrafluoro-4-(2,3,4,5,6-pentafluorophenyl)phenol",MeCN,CC#N,18.1,Ejoc202001649-sup-00001-misc_information.pdf
850,850,,2408902-96-3,no matches,-,-,MeCN,CC#N,18.1,Ejoc202001649-sup-00001-misc_information.pdf
851,851,,55852-22-7,CC1(CC(C(=O)O1)N2C3=CC=CC=C3C=C2CC(=O)N)C,77694-41-8,"2-[1-(5,5-dimethyl-2-oxooxolan-3-yl)indol-2-yl]acetamide",MeCN,CC#N,18.07,Ejoc202001649-sup-00001-misc_information.pdf
852,852,,87-86-5,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,87-86-5,"2,3,4,5,6-pentachlorophenol",MeCN,CC#N,18.0,Ejoc202001649-sup-00001-misc_information.pdf
853,853,T,608-71-9,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,608-71-9,"2,3,4,5,6-pentabromophenol",MeCN,CC#N,17.81,Ejoc202001649-sup-00001-misc_information.pdf
854,854,,2340-87-6,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,-,"ethyl 2-cyano-2-(2,3,4,5,6-pentafluorophenyl)acetate",MeCN,CC#N,17.73,Ejoc202001649-sup-00001-misc_information.pdf
855,855,T,33534-88-2,CC1=CC=C(C=C1)C(C#N)C#N,33534-88-2,2-(4-methylphenyl)propanedinitrile,MeCN,CC#N,17.57,Ejoc202001649-sup-00001-misc_information.pdf
856,856,,62325-34-2,no matches,-,-,MeCN,CC#N,17.48,Ejoc202001649-sup-00001-misc_information.pdf
857,857,,55810-56-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,17.38,Ejoc202001649-sup-00001-misc_information.pdf
858,858,,35622-48-1,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,17.2,Ejoc202001649-sup-00001-misc_information.pdf
859,859,,Br4-CX-benzoic acid,no matches,-,-,MeCN,CC#N,17.19,Ejoc202001649-sup-00001-misc_information.pdf
860,860,,534-52-1,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],534-52-1,"2-methyl-4,6-dinitrophenol",MeCN,CC#N,16.97,Ejoc202001649-sup-00001-misc_information.pdf
861,861,,573-56-8,C1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],573-56-8,"2,6-dinitrophenol",MeCN,CC#N,16.74,Ejoc202001649-sup-00001-misc_information.pdf
862,862,,51-28-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,16.65,Ejoc202001649-sup-00001-misc_information.pdf
863,863,T,2787-79-3,C1(=C(C(=C(C(=C1F)F)O)F)F)C(F)(F)F,2787-79-3,"2,3,5,6-tetrafluoro-4-(trifluoromethyl)phenol",MeCN,CC#N,16.6,Ejoc202001649-sup-00001-misc_information.pdf
864,864,,62325-51-3,C1=CC2=C(C=CC3=C2C=CC(=C3)Br)C=C1Br,62325-30-8,"2,7-dibromophenanthrene",MeCN,CC#N,16.39,Ejoc202001649-sup-00001-misc_information.pdf
865,865,,364-32-9,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])F,364-32-9,"4-fluoro-2,6-dinitrophenol",MeCN,CC#N,16.17,Ejoc202001649-sup-00001-misc_information.pdf
866,866,,58432-55-6,no matches,-,-,MeCN,CC#N,16.12,Ejoc202001649-sup-00001-misc_information.pdf
867,867,T,32251-53-9,CCOC(=O)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,32251-53-9,"ethyl 2-cyano-2-[2,3,5,6-tetrafluoro-4-(trifluoromethyl)phenyl]acetate",MeCN,CC#N,16.07,Ejoc202001649-sup-00001-misc_information.pdf
868,868,,62325-37-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,16.01,Ejoc202001649-sup-00001-misc_information.pdf
869,869,,854631-03-1,no matches,-,-,MeCN,CC#N,15.68,Ejoc202001649-sup-00001-misc_information.pdf
870,870,T,2693-66-5,C1(=C(NC(=C(C1=O)F)F)F)F,2693-66-5,"2,3,5,6-tetrafluoro-1H-pyridin-4-one",MeCN,CC#N,15.39,Ejoc202001649-sup-00001-misc_information.pdf
871,871,,55810-61-2,no matches,-,-,MeCN,CC#N,14.89,Ejoc202001649-sup-00001-misc_information.pdf
872,872,T,99726-60-0,C1=CC(=CC(=C1)C(F)(F)F)C(C#N)C#N,99726-60-0,2-[3-(trifluoromethyl)phenyl]propanedinitrile,MeCN,CC#N,14.7,Ejoc202001649-sup-00001-misc_information.pdf
873,873,T,81-07-2,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,128-44-9,"1,1-dioxo-1,2-benzothiazol-3-one",MeCN,CC#N,14.57,Ejoc202001649-sup-00001-misc_information.pdf
874,874,,1378040-90-4,COC(=O)C1=CC=C(C=C1)OC2=NC=C(C=C2)I,-,methyl 4-(5-iodopyridin-2-yl)oxybenzoate,MeCN,CC#N,14.55,Ejoc202001649-sup-00001-misc_information.pdf
875,875,,4-NO2-C6H4-SO2-NH-CO-C6H4-3-Cl,no matches,-,-,MeCN,CC#N,14.43,Ejoc202001649-sup-00001-misc_information.pdf
876,876,,946-31-6,C1=C(C=C(C(=C1[N+](=O)[O-])O)Cl)[N+](=O)[O-],946-31-6,"2-chloro-4,6-dinitrophenol",MeCN,CC#N,14.23,Ejoc202001649-sup-00001-misc_information.pdf
877,877,,934201-93-1,C1CCC2=C3C4=C5CCCCC5=CC(=C4OP(=O)(OC3=C(C=C2C1)C6=CC7=CC=CC=C7C8=CC=CC=C86)O)C9=CC1=CC=CC=C1C1=CC=CC=C19,-,"13-hydroxy-10,16-di(phenanthren-9-yl)-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(23),2,8,10,15,17-hexaene 13-oxide",MeCN,CC#N,13.97,Ejoc202001649-sup-00001-misc_information.pdf
878,878,,64934-71-0,no matches,-,-,MeCN,CC#N,13.87,Ejoc202001649-sup-00001-misc_information.pdf
879,879,,791616-63-2,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=C(C=C(C=C7C(C)C)C(C)C)C(C)C)O)C(C)C,791616-63-2,"13-hydroxy-10,16-bis[2,4,6-tri(propan-2-yl)phenyl]-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(15),2(11),3,5,7,9,16,18,20,22-decaene 13-oxide",MeCN,CC#N,13.63,Ejoc202001649-sup-00001-misc_information.pdf
880,880,,2489223-24-5,B1(OC(C(O1)(C)C)(C)C)C2=COC=C2,248924-59-6,"2-(furan-3-yl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane",MeCN,CC#N,13.55,Ejoc202001649-sup-00001-misc_information.pdf
881,881,,64934-72-1,CC(C)C(C=O)Br,64932-36-1,2-bromo-3-methylbutanal,MeCN,CC#N,13.47,Ejoc202001649-sup-00001-misc_information.pdf
882,882,,"2,3,4,5,6-(CF3)5-C6-CH(CN)COOEt",no matches,-,-,MeCN,CC#N,13.41,Ejoc202001649-sup-00001-misc_information.pdf
883,883,,864943-22-6,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)C4=CC5=CC=CC=C5C6=C4OP(=O)(OC7=C6C8=CC=CC=C8C=C7C9=CC1=CC=CC=C1C1=CC=CC=C19)O,864943-22-6,"13-hydroxy-10,16-di(phenanthren-9-yl)-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(15),2(11),3,5,7,9,16,18,20,22-decaene 13-oxide",MeCN,CC#N,13.32,Ejoc202001649-sup-00001-misc_information.pdf
884,884,T,719-38-0,C(#N)C(C#N)C1=C(C(=C(C(=C1F)F)F)F)F,719-38-0,"2-(2,3,4,5,6-pentafluorophenyl)propanedinitrile",MeCN,CC#N,13.01,Ejoc202001649-sup-00001-misc_information.pdf
885,885,,55810-63-4,CCN(CC)CCOCC[Si](C)(C1=CC=CC=C1)C2=CC=CC=C2,70737-24-5,"N,N-diethyl-2-[2-[methyl(diphenyl)silyl]ethoxy]ethanamine",MeCN,CC#N,12.98,Ejoc202001649-sup-00001-misc_information.pdf
886,886,,695162-86-8,C1=CC=C(C=C1)C2=CC3=CC=CC=C3C4=C2OP(=O)(OC5=C4C6=CC=CC=C6C=C5C7=CC=CC=C7)O,1244725-08-3,"13-hydroxy-10,16-diphenyl-12,14-dioxa-13λ5-phosphapentacyclo[13.8.0.02,11.03,8.018,23]tricosa-1(15),2(11),3,5,7,9,16,18,20,22-decaene 13-oxide",MeCN,CC#N,12.73,Ejoc202001649-sup-00001-misc_information.pdf
887,887,,2408902-84-9,CCOP(=O)(NC(=O)C)SC,30560-37-3,N-[ethoxy(methylsulfanyl)phosphoryl]acetamide,MeCN,CC#N,12.69,Ejoc202001649-sup-00001-misc_information.pdf
888,888,,915038-14-1,CCC1C2CC(CCC2(C3CCC4(C(C3C1=O)CCC4C(C)CCC(=O)O)C)C)O,-,-,MeCN,CC#N,12.46,Ejoc202001649-sup-00001-misc_information.pdf
889,889,,1541182-00-6,C1CCC(C(C1)NC(=O)C2=C(C(=C(C(=C2Br)Br)Br)Br)C(=O)O)NC(=S)NC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,-,"2-[[2-[[3,5-bis(trifluoromethyl)phenyl]carbamothioylamino]cyclohexyl]carbamoyl]-3,4,5,6-tetrabromobenzoic acid",MeCN,CC#N,12.4,Ejoc202001649-sup-00001-misc_information.pdf
890,890,T,62325-35-3,C(#N)C(C#N)C1=C(C2=C(C(=C1F)F)C(=C(C(=C2F)F)F)F)F,62325-35-3,"2-(1,3,4,5,6,7,8-heptafluoronaphthalen-2-yl)propanedinitrile",MeCN,CC#N,12.23,Ejoc202001649-sup-00001-misc_information.pdf
891,891,T,3695-00-9,CC1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)C,3695-00-9,4-methyl-N-(4-methylphenyl)sulfonylbenzenesulfonamide,MeCN,CC#N,11.97,Ejoc202001649-sup-00001-misc_information.pdf
892,892,,14561-75-2,CC(C)(C)C1=CC=C(C=C1)[S+](C2=CC=CC=C2)C3=CC=CC=C3.C(F)(F)(F)S(=O)(=O)[O-],145612-66-4,(4-tert-butylphenyl)-diphenylsulfanium;trifluoromethanesulfonate,MeCN,CC#N,11.89,Ejoc202001649-sup-00001-misc_information.pdf
893,893,,2489223-25-6,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,11.8,Ejoc202001649-sup-00001-misc_information.pdf
894,894,,7077-65-8,C1=CC(=CC=C1C(C#N)C#N)[N+](=O)[O-],7077-65-8,2-(4-nitrophenyl)propanedinitrile,MeCN,CC#N,11.61,Ejoc202001649-sup-00001-misc_information.pdf
895,895,,39063-05-3,C1=CC=C(C=C1)C2=C(C=CC=N2)C#N,39065-49-1,2-phenylpyridine-3-carbonitrile,MeCN,CC#N,11.6,Ejoc202001649-sup-00001-misc_information.pdf
896,896,,23383-99-5,no matches,-,-,MeCN,CC#N,11.48,Ejoc202001649-sup-00001-misc_information.pdf
897,897,T,343337-70-2,CC1=CC=C(C=C1)C(=O)NS(=O)(=O)C(F)(F)F,343337-70-2,4-methyl-N-(trifluoromethylsulfonyl)benzamide,MeCN,CC#N,11.46,Ejoc202001649-sup-00001-misc_information.pdf
898,898,T,2618-96-4,C1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=CC=C2,2618-96-4,N-(benzenesulfonyl)benzenesulfonamide,MeCN,CC#N,11.35,Ejoc202001649-sup-00001-misc_information.pdf
899,899,,4-MeO-C6H4-SO2-NH-SO2-C6H4-4-Cl,no matches,-,-,MeCN,CC#N,11.29,Ejoc202001649-sup-00001-misc_information.pdf
900,900,,958028-58-5,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,11.25,Ejoc202001649-sup-00001-misc_information.pdf
901,901,,1685282-48-7,CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)F,1629062-56-1,N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-[(4-fluorophenyl)methyl]indazole-3-carboxamide,MeCN,CC#N,11.19,Ejoc202001649-sup-00001-misc_information.pdf
902,902,,69173-28-0,COC1=C(C=C(C=C1)S(=O)(=O)N)Cl,69173-20-2,3-chloro-4-methoxybenzenesulfonamide,MeCN,CC#N,11.1,Ejoc202001649-sup-00001-misc_information.pdf
903,903,,39062-91-4,C1=CC=C2C(=C1)C(=C(C=N2)[N+](=O)[O-])Cl,39061-97-7,4-chloro-3-nitroquinoline,MeCN,CC#N,11.07,Ejoc202001649-sup-00001-misc_information.pdf
904,904,T,88-89-1,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],88-89-1,"2,4,6-trinitrophenol",MeCN,CC#N,11.0,Ejoc202001649-sup-00001-misc_information.pdf
905,905,,480-68-2,C1(C(=O)NC(=O)NC1=O)[N+](=O)[O-],480-68-2,"5-nitro-1,3-diazinane-2,4,6-trione",MeCN,CC#N,10.72,Ejoc202001649-sup-00001-misc_information.pdf
906,906,,39063-00-8,no SMILES,654055-01-3,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one;dihydrate",MeCN,CC#N,10.65,Ejoc202001649-sup-00001-misc_information.pdf
907,907,,131-73-7,C1=C(C=C(C(=C1[N+](=O)[O-])NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],131-73-7,"2,4,6-trinitro-N-(2,4,6-trinitrophenyl)aniline",MeCN,CC#N,10.54,Ejoc202001649-sup-00001-misc_information.pdf
908,908,T,723294-91-5,C1(=C(C(=C(C(=C1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F,723294-91-5,"2,3,4,5,6-pentakis(trifluoromethyl)phenol",MeCN,CC#N,10.46,Ejoc202001649-sup-00001-misc_information.pdf
909,909,,1018330-49-8,no matches,-,-,MeCN,CC#N,10.42,Ejoc202001649-sup-00001-misc_information.pdf
910,910,,4-Cl-C6H4-CO-NH-Tf,no matches,-,-,MeCN,CC#N,10.35,Ejoc202001649-sup-00001-misc_information.pdf
911,911,T,7647-01-0,Cl,7647-01-0,chlorane,MeCN,CC#N,10.3,Ejoc202001649-sup-00001-misc_information.pdf
912,912,,96433-16-8,B1(OCCCO1)C2=CC=C(C=C2)B3OCCCO3,96433-09-9,"2-[4-(1,3,2-dioxaborinan-2-yl)phenyl]-1,3,2-dioxaborinane",MeCN,CC#N,10.29,Ejoc202001649-sup-00001-misc_information.pdf
913,913,T,2725-55-5,C1=CC(=CC=C1S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Cl,2725-55-5,4-chloro-N-(4-chlorophenyl)sulfonylbenzenesulfonamide,MeCN,CC#N,10.2,Ejoc202001649-sup-00001-misc_information.pdf
914,914,T,55852-24-9,C(#N)C(C#N)C1=C(C(=C(C(=C1F)F)C(F)(F)F)F)F,55852-24-9,"2-[2,3,5,6-tetrafluoro-4-(trifluoromethyl)phenyl]propanedinitrile",MeCN,CC#N,10.19,Ejoc202001649-sup-00001-misc_information.pdf
915,915,,741243-29-8,no matches,-,-,MeCN,CC#N,10.12,Ejoc202001649-sup-00001-misc_information.pdf
916,916,,28006-58-8,CNC(=O)C1=C(C(=C(C(=C1I)NC(=O)CCCCCCCCCCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NC)I)I)C(=O)O)I,10397-78-1,"3-[[12-[3-carboxy-2,4,6-triiodo-5-(methylcarbamoyl)anilino]-12-oxododecanoyl]amino]-2,4,6-triiodo-5-(methylcarbamoyl)benzoic acid",MeCN,CC#N,10.07,Ejoc202001649-sup-00001-misc_information.pdf
917,917,,100724-78-5,CC1=CC=C(C=C1)[S](=O)(=O)N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,"4-Methyl-4'-nitro[1,1'-iminobis(sulfonyl)bis(benzene)]",4-methyl-N-(4-nitrophenyl)sulfonylbenzenesulfonamide,MeCN,CC#N,10.04,Ejoc202001649-sup-00001-misc_information.pdf
918,918,,75-75-2,CS(=O)(=O)O,75-75-2,methanesulfonic acid,MeCN,CC#N,9.97,Ejoc202001649-sup-00001-misc_information.pdf
919,919,,215395-06-5,C1=CN=C(C(=C1C(=O)O)C(=O)O)Cl,215306-02-8,"2-chloropyridine-3,4-dicarboxylic acid",MeCN,CC#N,9.68,Ejoc202001649-sup-00001-misc_information.pdf
920,920,,218964-83-1,no matches,-,-,MeCN,CC#N,9.58,Ejoc202001649-sup-00001-misc_information.pdf
