,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
202,Cc1ccc[nH+:18]c1C[S@](=O)c2[nH]c3cc(c(cc3n2)C(=O)OC)C,O,0,0,3.5,['3.5'],['hunt_et_al']
203,COc1cc2c(cc1NC(=O)/C=C/C[NH+:27]3CCCCC3)c(ncn2)Nc4ccc(c(c4)Cl)F,O,0,0,9.36,['9.36'],['hunt_et_al']
204,c1cc(ccc1C[C@@H](C(=O)O)N2CCC(CC2)C[NH+:29]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)C#N,O,0,0,8.9,['8.9'],['hunt_et_al']
205,c1cc(ccc1C[C@@H](C(=O)O)[NH+:30]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)C#N,O,0,0,8.9,['8.9'],['hunt_et_al']
206,c1cc(ccc1C[C@@H](C(=O)[O-])N2CCC(CC2)C[NH+:29]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)C#N,O,0,0,8.9,['8.9'],['hunt_et_al']
207,c1cc(ccc1C[C@@H](C(=O)[O-])[NH+:30]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)C#N,O,0,0,8.9,['8.9'],['hunt_et_al']
208,Cc1ccccc1C[C@@H](C(=O)O)N2CCC(CC2)C[NH+:28]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.2,['9.2'],['hunt_et_al']
209,Cc1ccccc1C[C@@H](C(=O)O)[NH+:29]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.2,['9.2'],['hunt_et_al']
210,Cc1ccccc1C[C@@H](C(=O)[O-])N2CCC(CC2)C[NH+:28]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.2,['9.2'],['hunt_et_al']
211,Cc1ccccc1C[C@@H](C(=O)[O-])[NH+:29]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.2,['9.2'],['hunt_et_al']
212,c1ccc(cc1)[C@@H](C(=O)O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.1,['9.1'],['hunt_et_al']
213,c1ccc(cc1)[C@@H](C(=O)O)[NH+:26]2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.1,['9.1'],['hunt_et_al']
214,c1ccc(cc1)[C@@H](C(=O)[O-])N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.1,['9.1'],['hunt_et_al']
215,c1ccc(cc1)[C@@H](C(=O)[O-])[NH+:26]2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.1,['9.1'],['hunt_et_al']
216,c1ccc(cc1)[C@@H](C(=O)[OH:29])N2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.0,['3.0'],['hunt_et_al']
217,c1ccc(cc1)[C@@H](C(=O)O)N2CCC(CC2)C[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.6,['9.6'],['hunt_et_al']
218,c1ccc(cc1)[C@@H](C(=O)O)[NH+:27]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.6,['9.6'],['hunt_et_al']
219,c1ccc(cc1)[C@@H](C(=O)[O-])N2CCC(CC2)C[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.6,['9.6'],['hunt_et_al']
220,c1ccc(cc1)[C@@H](C(=O)[O-])[NH+:27]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,9.6,['9.6'],['hunt_et_al']
221,c1ccc(cc1)[C@@H](C(=O)[OH:29])N2CCC(CC2)C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.0,['3.0'],['hunt_et_al']
222,c1ccc(cc1)C(=O)[NH:26]S(=O)(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,4.3,['4.3'],['hunt_et_al']
223,c1ccc(cc1)C(=O)NS(=O)(=O)N2CCC(CC2)[NH+:24]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.1,['8.1'],['hunt_et_al']
224,c1ccc(cc1)C(=O)[N-]S(=O)(=O)N2CCC(CC2)[NH+:24]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.1,['8.1'],['hunt_et_al']
225,c1ccc(cc1)C(=O)[NH:26]S(=O)(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,4.3,['4.3'],['hunt_et_al']
226,COc1cccc(c1)C(=O)NCC[NH+:22]2CCC(CC2)Oc3ccc(c(c3)Cl)Cl,O,0,0,7.4,['7.4'],['hunt_et_al']
227,c1cc(ccc1F)S(=O)(=O)[NH:26]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.0,['3.0'],['hunt_et_al']
228,c1cc(ccc1F)S(=O)(=O)NC(=O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.45,['8.45'],['hunt_et_al']
229,c1cc(ccc1F)S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.45,['8.45'],['hunt_et_al']
230,c1cc(ccc1F)S(=O)(=O)[NH:26]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.0,['3.0'],['hunt_et_al']
231,COc1ccc(cc1)S(=O)(=O)[NH:27]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.6,['3.6'],['hunt_et_al']
232,COc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.3,['8.3'],['hunt_et_al']
233,COc1ccc(cc1)S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.3,['8.3'],['hunt_et_al']
234,COc1ccc(cc1)S(=O)(=O)[NH:27]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.6,['3.6'],['hunt_et_al']
235,CN(C)c1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,6.1,['6.1'],['hunt_et_al']
236,CN(C)c1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,6.1,['6.1'],['hunt_et_al']
237,Cc1ccccc1S(=O)(=O)[NH:27]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.4,['3.4'],['hunt_et_al']
238,Cc1ccccc1S(=O)(=O)[NH:27]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,3.4,['3.4'],['hunt_et_al']
239,CN(C)c1ccccc1S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,6.6,['6.6'],['hunt_et_al']
240,CN(C)c1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.6,['8.6'],['hunt_et_al']
241,CN(C)c1ccccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,8.6,['8.6'],['hunt_et_al']
242,CN(C)c1ccccc1S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,O,0,0,6.6,['6.6'],['hunt_et_al']
243,Cc1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,O,0,0,3.2,['3.2'],['hunt_et_al']
244,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,O,0,0,8.7,['8.7'],['hunt_et_al']
245,Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,O,0,0,8.7,['8.7'],['hunt_et_al']
246,Cc1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,O,0,0,3.2,['3.2'],['hunt_et_al']
247,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[OH:25])S(=O)(=O)N3CCNCC3)Cl,O,0,0,5.9,['5.9'],['hunt_et_al']
248,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2O)S(=O)(=O)N3CC[NH2+:18]CC3)Cl,O,0,0,8.5,['8.5'],['hunt_et_al']
249,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[O-])S(=O)(=O)N3CC[NH2+:18]CC3)Cl,O,0,0,8.5,['8.5'],['hunt_et_al']
250,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[OH:25])S(=O)(=O)N3CC[NH2+]CC3)Cl,O,0,0,5.9,['5.9'],['hunt_et_al']
251,Cc1cc(ccc1OC)[C@@]2([NH+:26]=C(C(=N2)C)N)c3cccc(c3)c4cncnc4,O,0,0,5.83,['5.83'],['hunt_et_al']
252,CC1=N[C@]([NH+:21]=C1N)(c2cccc(c2)c3cc(cnc3)Cl)C4CC4,O,0,0,6.04,['6.04'],['hunt_et_al']
253,CCOC(=O)C1=C([NH2+:23]C(=C([C@H]1c2cccc3c2oc(cc3=O)C)C(=O)C)C)C,O,0,0,2.22,['2.22'],['hunt_et_al']
254,CCOc1c2c(c(c[nH+:23]1)C)NC(=C([C@H]2c3ccc(cc3OC)C#N)C(=O)N)C,O,0,0,4.68,['4.68'],['hunt_et_al']
255,c1cc(c(cc1OC2CCN(CC2)C[C@@H](CNC(=O)c3c[nH:21]nc3C(F)(F)F)O)Cl)Cl,O,0,0,7.6,['7.6'],['hunt_et_al']
256,c1cc(c(cc1OC2CC[NH+:22](CC2)C[C@@H](CNC(=O)c3c[nH]nc3C(F)(F)F)O)Cl)Cl,O,0,0,9.1,['9.1'],['hunt_et_al']
257,c1cc(c(cc1OC2CC[NH+](CC2)C[C@@H](CNC(=O)c3c[nH:21]nc3C(F)(F)F)O)Cl)Cl,O,0,0,7.6,['7.6'],['hunt_et_al']
258,Cn1cc(c(cc1=O)C(F)(F)F)C(=O)NC[C@H](C[NH+:24]2CCC(CC2)Oc3ccc(c(c3)Cl)Cl)O,O,0,0,7.8,['7.8'],['hunt_et_al']
259,c1ccc2c(c1)c(c[nH:25]c2=O)C(=O)NC[C@H](CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,O,0,0,10.9,['10.9'],['hunt_et_al']
260,c1ccc2c(c1)c(c[nH]c2=O)C(=O)NC[C@H](C[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,O,0,0,7.7,['7.7'],['hunt_et_al']
261,c1ccc2c(c1)c(c[nH:25]c2=O)C(=O)NC[C@H](C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,O,0,0,10.9,['10.9'],['hunt_et_al']
262,Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[OH:27],O,0,0,2.46,['2.46'],['hunt_et_al']
263,CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CC[NH+:24](C)C)c3ccc(cc3)OC,O,0,0,8.08,['8.08'],['hunt_et_al']
264,c1cc(c(cc1Cl)c2cn[nH]c2N)Oc3cc(c(cc3Cl)S(=O)(=O)[NH:23]c4cscn4)F,O,0,0,6.2,['6.2'],['hunt_et_al']
265,c1cc(c(cc1CN2C[C@H]3C[NH2+:26]C[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,O,0,0,10.0,['10.0'],['hunt_et_al']
266,c1cc(c(cc1C[NH+:27]2C[C@H]3CNC[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,O,0,0,10.0,['10.0'],['hunt_et_al']
267,c1cc(c(cc1CN2CC[NH2+:24]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,O,0,0,8.85,['8.85'],['hunt_et_al']
268,c1cc(c(cc1C[NH+:25]2CCNCC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,O,0,0,8.85,['8.85'],['hunt_et_al']
269,c1ccc(c(c1)NC(=O)Nc2ccc(cc2[OH:20])N(=O)=O)Br,O,0,0,7.7,['7.7'],['hunt_et_al']
270,CC(C)[NH2+:16]C[C@H](COc1ccc(cc1)CC(=O)N)O,O,0,0,9.6,['9.6'],['hunt_et_al']
271,CC(C)c1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+:29](C3)C(C)C)c4ccc(cc4)F,O,0,0,9.91,['9.91'],['hunt_et_al']
272,Cc1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+:27](C3)C(C)C)c4ccc(cc4)Cl,O,0,0,10.09,['10.09'],['hunt_et_al']
273,C[C@H](CO)Nc1c2c([nH:20]c(=O)cn2)nc(n1)SCc3cccc(c3F)F,O,0,0,7.5,['7.5'],['hunt_et_al']
274,CC[N@@H+:16]1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,O,0,0,9.0,['9.0'],['hunt_et_al']
275,c1c2c(cc(c1[OH:12])O)C[C@@H](CC2)N,O,0,0,9.1,['9.1'],['hunt_et_al']
276,c1c2c(cc(c1O)[OH:13])C[C@@H](CC2)N,O,0,0,9.1,['9.1'],['hunt_et_al']
277,c1c2c(cc(c1O)O)C[C@@H](CC2)[NH3+:11],O,0,0,10.5,['10.5'],['hunt_et_al']
278,c1c2c(cc(c1[OH:12])O)C[C@@H](CC2)[NH3+],O,0,0,9.1,['9.1'],['hunt_et_al']
279,c1c2c(cc(c1O)[OH:13])C[C@@H](CC2)[NH3+],O,0,0,9.1,['9.1'],['hunt_et_al']
280,C[C@H](CO)Nc1c2c([nH:22]c(=O)c(n2)C(=O)OC)nc(n1)SCc3cccc(c3F)F,O,0,0,6.6,['6.6'],['hunt_et_al']
281,c1ccc(cc1)C[NH+:18]2CCN(CC2)S(=O)(=O)c3ccccc3,O,0,0,5.6,['5.6'],['hunt_et_al']
282,CCCN(CCC)[C@@H]1CCc2c(cccc2[OH:18])C1,O,0,0,9.25,['9.25'],['hunt_et_al']
283,CCC[NH+:17](CCC)[C@@H]1CCc2c(cccc2O)C1,O,0,0,10.85,['10.85'],['hunt_et_al']
284,CCC[NH+](CCC)[C@@H]1CCc2c(cccc2[OH:18])C1,O,0,0,9.25,['9.25'],['hunt_et_al']
285,C[NH+:27]1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCCN(C)C,O,0,0,8.94,['8.94'],['hunt_et_al']
286,CN1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCC[NH+:29](C)C,O,0,0,8.94,['8.94'],['hunt_et_al']
287,COc1ccc(cc1)CC[NH+:31]2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F,O,0,0,9.62,['9.62'],['hunt_et_al']
288,c1ccc2c(c1)c(=O)cc([nH]2)C(=O)[OH:14],O,0,0,2.5,['2.5'],['hunt_et_al']
289,Cc1c(nc[nH]1)CSCC/[NH+:13]=C(/NC)\NC#N,O,0,0,6.97,['6.97'],['hunt_et_al']
290,Cc1cc(cc(c1CC2=[NH+:17]CCN2)C)C(C)(C)C,O,0,0,10.6,['10.6'],['hunt_et_al']
291,CC1=NN([C@@H](S1)C(=O)[OH:12])C(=O)CCS,O,0,0,2.4,['2.4'],['hunt_et_al']
292,c1cc2c(c(c1)F)C(=[NH+:15][C@@H](N2)c3ccc(cc3)F)N,O,0,0,9.0,['9.0'],['hunt_et_al']
293,Cc1cn(c(=O)[nH:13]c1=O)Cc2ccccc2,O,0,0,9.4,['9.4'],['hunt_et_al']
294,CCOC(=O)N1CCC2(CC1)Nc3cccc(c3C(=[NH+:16]2)N)Cl,O,0,0,9.0,['9.0'],['hunt_et_al']
295,c1cc2c(c(c1)F)C(=[NH+:22]C3(N2)CCN(CC3)C(=O)c4ccc(cc4)C#N)N,O,0,0,9.0,['9.0'],['hunt_et_al']
296,CCCN(CCC)CCc1ccc(c(c1)NC(=O)C)[OH:20],O,0,0,8.75,['8.75'],['hunt_et_al']
297,CCC[NH+:18](CCC)CCc1ccc(c(c1)NC(=O)C)O,O,0,0,10.8,['10.8'],['hunt_et_al']
298,CCC[NH+](CCC)CCc1ccc(c(c1)NC(=O)C)[OH:20],O,0,0,8.75,['8.75'],['hunt_et_al']
299,CC1(c2ccc(cc2C(=O)N(C1=O)CCc3ccc(cc3)S(=O)(=O)[NH:30]C(=O)NC4CCCCC4)OC)C,O,0,0,5.0,['5.0'],['hunt_et_al']
300,Cc1[nH+:20]c(c(n1Cc2c(c3c(=O)n(c(=O)n(c3s2)CC(C)C)C)C(=O)N(C)OC)Cl)Cl,O,0,0,2.7,['2.7'],['hunt_et_al']
301,c1cc2cc[nH]c2[nH+:8]c1,O,0,0,4.5,['4.5'],['hunt_et_al']
302,c1cc(c(cc1OC2CC[NH2+:24]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,O,0,0,9.0,['9.0'],['hunt_et_al']
303,CCC1(C(=O)[NH:13]C(=O)NC1=O)c2ccccc2,O,0,0,7.5,['7.5'],['hunt_et_al']
304,C[C@H](CO)Nc1c2cc(c(=O)[nH:22]c2nc(n1)SCc3cccc(c3F)F)C#N,O,0,0,7.9,['7.9'],['hunt_et_al']
305,c1ccc(cc1)/C=C/c2n[nH:13]nn2,O,0,0,4.5,['4.5'],['hunt_et_al']
306,C[NH2+:18]CC[C@@H](c1ccccc1)Oc2ccc(cc2)C(F)(F)F,O,0,0,9.9,['9.9'],['hunt_et_al']
307,C[C@@]12CC[C@H]3c4ccc(cc4CC[C@@H]3[C@@H]1CC[C@@H]2O)[OH:19],O,0,0,10.0,['10.0'],['hunt_et_al']
308,CC(C)[NH2+:19]C[C@H](COc1ccc(cc1)CCOCC2CC2)O,O,0,0,9.53,['9.53'],['hunt_et_al']
309,C[C@H](CO)Nc1c2c(nc(n1)SCc3cccc(c3F)F)nc(s2)[NH:21]S(=O)(=O)C,O,0,0,4.7,['4.7'],['hunt_et_al']
310,c1cnc(nc1)[NH:14]S(=O)(=O)c2ccc(cc2)N,O,0,0,6.29,['6.29'],['hunt_et_al']
311,CS(=O)(=O)[NH:23]C(=O)CCCc1c2cc(ccc2[nH]c1c3ccc(cc3)F)C#N,O,0,0,5.2,['5.2'],['hunt_et_al']
312,c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH2+:20]2)C(=O)O,O,0,0,8.0,['8.0'],['hunt_et_al']
313,c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH2+:20]2)C(=O)[O-],O,0,0,8.0,['8.0'],['hunt_et_al']
314,c1cc(ncc1C(=O)N2CCC3(CC2)Nc4c(ccc(c4C(=[NH+:22]3)N)F)F)C#N,O,0,0,8.4,['8.4'],['hunt_et_al']
315,Cc1c(sc(=[NH2+:6])[nH]1)C,O,0,0,6.3,['6.3'],['hunt_et_al']
316,CC(=O)[NH:10]S(=O)(=O)c1ccc(cc1)N,O,0,0,5.25,['5.25'],['hunt_et_al']
317,Cc1[nH+:19]ccn1C[C@H]2CCc3c(c4ccccc4n3C)C2=O,O,0,0,7.73,['7.73'],['hunt_et_al']
318,COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[NH:26]C(=O)NC3CCCCC3)Cl,O,0,0,3.76,['3.76'],['hunt_et_al']
319,C[N@H+:19]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)OC,O,0,0,8.2,['8.2'],['hunt_et_al']
320,c1cnc(nc1)N2CC[NH+:26](CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O,O,0,0,7.61,['7.61'],['hunt_et_al']
321,CC(C)(C)[NH2+:17]C[C@@H](COc1c(nsn1)N2CCOCC2)O,O,0,0,8.8,['8.8'],['hunt_et_al']
322,CC(C)[NH2+:16]C[C@H](COc1cccc2c1cc[nH]2)O,O,0,0,9.62,['9.62'],['hunt_et_al']
323,COc1cc[nH+:15]c(c1)CSc2[nH]c3ccccc3n2,O,0,0,5.3,['5.3'],['hunt_et_al']
324,c1cc(ccc1CCCC(=O)[OH:17])N(CCCl)CCCl,O,0,0,5.8,['5.8'],['hunt_et_al']
325,C[C@@H](c1ccc(cc1)CC(C)C)C(=O)[OH:15],O,0,0,5.2,['5.2'],['hunt_et_al']
326,CN1C(=C(c2ccccc2S1(=O)=O)[OH:22])C(=O)Nc3ccccn3,O,0,0,6.3,['6.3'],['hunt_et_al']
327,C[NH+:20]1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1,O,0,0,9.0,['9.0'],['hunt_et_al']
328,c1cc(ccc1C(=O)CCC[NH+:22]2CCC(CC2)(c3ccc(cc3)Cl)O)F,O,0,0,8.75,['8.75'],['hunt_et_al']
329,c1cc(c(cc1OCCC[NH2+:26]CCCO)C(=O)NCC23CC4CC(C2)CC(C4)C3)Cl,O,0,0,9.5,['9.5'],['hunt_et_al']
330,Cc1ccc(cc1NC(=O)CC23CC4CC(C2)CC(C4)C3)C(=O)N5C[C@H]6C[NH2+:27]C[C@@H](C5)O6,O,0,0,7.18,['7.18'],['hunt_et_al']
331,c1cc(c(cc1n2c(=O)[nH:23]c(=O)cn2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,O,0,0,6.2,['6.2'],['hunt_et_al']
332,Cc1cccc(c1OC[C@H](C)[NH3+:12])C,O,0,0,9.13,['9.13'],['hunt_et_al']
333,c1ccc(c(c1)CCNC(=O)c2cc(ccc2Cl)n3c(=O)[nH:20]c(=O)cn3)Cl,O,0,0,6.1,['6.1'],['hunt_et_al']
334,c1c(c(cnc1OC2CC[NH2+:24]CC2)Cl)C(=O)NCC34CC5CC(C3)CC(C5)C4,O,0,0,9.1,['9.1'],['hunt_et_al']
335,C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[OH:17],O,0,0,4.2,['4.2'],['hunt_et_al']
336,c1ccc(cc1)c2c(c(nc(n2)N)[OH:16])C#N,O,0,0,6.52,['6.52'],['hunt_et_al']
337,c1c(c(cnc1N2CC[NH2+:23]CC2)Cl)C(=O)NCC34CC5CC(C3)CC(C5)C4,O,0,0,8.5,['8.5'],['hunt_et_al']
338,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)[OH:26],O,0,0,3.1,['3.1'],['hunt_et_al']
339,CCOC(=O)[C@H](CCc1ccccc1)[NH2+:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,O,0,0,6.4,['6.4'],['hunt_et_al']
340,CCOC(=O)[C@H](CCc1ccccc1)[NH2+:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],O,0,0,6.4,['6.4'],['hunt_et_al']
341,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[OH:26],O,0,0,3.1,['3.1'],['hunt_et_al']
342,CCCN(CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],O,0,0,8.35,['8.35'],['hunt_et_al']
343,CCC[NH+:18](CCC)CCc1ccc(c2c1CC(=O)N2)O,O,0,0,10.2,['10.2'],['hunt_et_al']
344,CCC[NH+](CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],O,0,0,8.35,['8.35'],['hunt_et_al']
345,C[NH+:21](C)CCC=C1c2ccccc2CCc3c1cccc3,O,0,0,9.4,['9.4'],['hunt_et_al']
346,CCC[NH2+:22]C[C@H](COc1ccccc1C(=O)CCc2ccccc2)O,O,0,0,9.27,['9.27'],['hunt_et_al']
347,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](C[NH2+:20]C(C)C)O,O,0,0,9.45,['9.45'],['hunt_et_al']
348,CC(C)[NH2+:19]C[C@H](COc1ccc(cc1)COCCOC(C)C)O,O,0,0,9.87,['9.87'],['hunt_et_al']
349,CC(C)[C@@](CCC[N@@H+:29](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,O,0,0,8.6,['8.6'],['hunt_et_al']
350,C[N@H+:18]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,O,0,0,8.18,['8.18'],['hunt_et_al']
351,CC(C)(C)[NH2+:14]C[C@@H](c1ccc(c(c1)CO)O)O,O,0,0,9.3,['9.3'],['hunt_et_al']
352,CCCCNC(=O)[NH:14]S(=O)(=O)c1ccc(cc1)C,O,0,0,5.3,['5.3'],['hunt_et_al']
353,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[nH+:36]3)Cl)SCC5(CC5)CC(=O)O)O,O,0,0,5.6,['5.6'],['hunt_et_al']
354,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[nH+:36]3)Cl)SCC5(CC5)CC(=O)[O-])O,O,0,0,5.6,['5.6'],['hunt_et_al']
355,CC[NH+:16](CC)CC(=O)Nc1c(cccc1C)C,O,0,0,7.94,['7.94'],['hunt_et_al']
356,C[C@@]12CC3C[C@@](C1)(CC(C3)(C2)[NH3+:13])C,O,0,0,10.66,['10.66'],['hunt_et_al']
357,Cc1ccc(cc1)S(=O)(=O)[NH:17]C(=O)NN2CCCCCC2,O,0,0,5.8,['5.8'],['hunt_et_al']
358,CN(C)C(=O)C(CC[NH+:30]1CCC(CC1)(c2ccc(cc2)Cl)O)(c3ccccc3)c4ccccc4,O,0,0,9.14,['9.14'],['hunt_et_al']
359,Cc1c(c(=O)n2c(n1)CCCC2)CC[NH+:27]3CCC(CC3)c4c5ccc(cc5on4)F,O,0,0,8.49,['8.49'],['hunt_et_al']
360,CC[NH+:17](CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,O,0,0,9.51,['9.51'],['hunt_et_al']
361,C[C@H](C(=O)c1cccc(c1)Cl)[NH2+:14]C(C)(C)C,O,0,0,8.4,['8.4'],['hunt_et_al']
362,CC(C)(c1ccc(cc1)[C@H](CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[OH:35],O,0,0,2.26,['2.26'],['hunt_et_al']
363,CC(C)(c1ccc(cc1)[C@H](CCC[NH+:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)O,O,0,0,7.53,['7.53'],['hunt_et_al']
364,CC(C)(c1ccc(cc1)[C@H](CCC[NH+:33]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-],O,0,0,7.53,['7.53'],['hunt_et_al']
